Index,Date,DOY,Time,VPD,PAR,LAON1,LAOS1,LAIN1,LAIS1,LAON2,LAOS2,LAON3,LAON4,LAOS4,LAON5,LAON6,LAOS6,LAON7,LAON8,LAOS8,LAON9,LBON10,LBOS10,LBIN10,LBIS10,LBON11,LBOS11,LBON12,LBOS12,LBON13,LBON14,LBOS14,LBON15,LBON16,LBOS16,LBON17,LBOS17
1,9/1/2017,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2,9/1/2017,244,15,0,0,0,0,0,0,0,0,0,0.005240744,0,0,0.003527651,0,0,0,0,0,0,0,0.052584689,0.080444407,0.005402906,0,0,0,0,0,0,0,NA,0,0,0
3,9/1/2017,244,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097575603,0.175088235,0,0,0,0,0,0,0,0,NA,0,0,0
4,9/1/2017,244,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204320251,0.235162059,0,0,0,0,0,0,0,0,NA,0,0,0
5,9/1/2017,244,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109678285,0.221144278,0,0,0,0,0,0,0,0,NA,0,0,0
6,9/1/2017,244,115,0,0,0,0.008810414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08689569,0.199916323,0,0,0,0,0,0,0,0,NA,0,0,0
7,9/1/2017,244,130,0,0,0,0.040915713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069746706,0,0,0.33911029,0.215781887,0.04922931,0,0,0,0,0,0,0,NA,0,0,0
8,9/1/2017,244,145,0,0,0,0.079358562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4695117,0.326110641,0.082553252,0,0,0,0,0,0,0,NA,0,0,0
9,9/1/2017,244,200,0,0,0,0.121787694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447318635,0.470756291,0.189933066,0,0,0,0.029894424,0,0,0,NA,0,0,0
10,9/1/2017,244,215,0,0,0,0.167237435,0,0,0.092458801,0,0,0,0,0,0.053142177,0,0,0,0,0.121791719,0.084867784,0,0.451123494,0.543115482,0.291161914,0.00693893,0,0,0.576066765,0.035305041,0,0,NA,0,0,0
11,9/1/2017,244,230,0,0,0.107444982,0.215159232,0.096858001,0.080984637,0.623944883,0,0.004544039,0.154091616,0,0.390321112,0.276984625,0,0,0.382074609,0.067484429,0.383426763,0.410316609,0.093139572,0.446291334,0.517601725,0.315900633,0.207113485,0,0,1.597508752,0.653495296,6.63E-05,0,NA,0,0,0
12,9/1/2017,244,245,0,0,0.259259617,0.308763822,0.20255652,0.073385539,0.970793742,0.039334136,0.047530297,0.166567061,0,0.649966608,0.250992326,0.000177597,0.016870456,0.738045605,0.221869231,0.347445349,0.668753607,0.263509677,0.382054658,0.38881429,0.515701491,0.275163824,0.010804755,0,2.151115605,1.054332504,0.113657765,0.154070585,NA,0,0,0.030722164
13,9/1/2017,244,300,0,0,0.482662688,0.31704651,0.359577031,0.065931472,1.052341498,0.048635755,0.052928687,0.15863431,0,0.550210562,0.506903736,0.134635998,0.124497913,0.740586122,0.411176135,0.50927159,0.926425046,0.295918519,0.203890133,0.252638985,0.520613108,0.432977021,0.000804235,0,2.188842573,1.057471279,0.123799124,0.685802756,NA,0.026430489,0,0.033094767
14,9/1/2017,244,315,0,0,0.516440315,0.359152981,0.428538834,0.058632495,1.05807509,0.046251707,0.047068578,0.111559775,0,0.453749275,0.38440027,0.150972248,0.082774056,0.732067766,0.402142841,0.557322853,0.878251447,0.320633586,0.077564874,0.164644158,0.514171701,0.404475771,0,0,2.162572677,1.07010435,0.103238583,0.631335778,NA,0.051538107,0,0.029431275
15,9/1/2017,244,330,0,0,0.338544596,0,0.3645345,0.051500436,0.93161073,0.007761565,0.041342497,0.097988867,0,0.322628059,0.176140084,0.114428993,0.044806174,0.636546539,0.269957987,0.243829876,0.493525246,0.214774162,0.056391497,0.085168761,0.474026279,0.168767942,0,0,2.072814082,0.868349252,0.083422136,0.550798146,NA,0.038217224,0,0.025851554
16,9/1/2017,244,345,0,0,0.157383343,0,0.271575788,0.04454943,0.845075759,0,0.035761796,0.084766249,0,0.272525803,0.152368815,0.010530029,0.049222519,0.48235002,0.117591595,0.210921681,0.310998584,0.176226354,0.053162846,0.073671105,0.412643163,0.130999365,0,0,1.909172454,1.066837607,0.064456776,0.032358805,NA,0.036168365,0,0.022361821
17,9/1/2017,244,400,0,0,0.133529536,0,0.249430566,0.037796716,0.841487994,0,0.030340319,0.054848931,0,0.189207121,0.129271526,0,0.016009226,0.309712986,0.110558992,0.178947887,0.100079474,0.104410376,0.049970592,0.062505073,0.29106238,0.101777346,0,0,1.76087145,0.883502294,0.040116926,0.379945914,NA,0.009944608,0,0.018972225
18,9/1/2017,244,415,0,0,0.01835404,0,0.175376945,0.026851107,0.558500971,0,0.025098376,0.018439292,0,0.106219769,0.087061937,0,0,0.179510446,0.073868926,0.148019379,0.029848048,0,0.046816171,0.051702553,0.178943561,0.049939948,0,0,1.47376712,0.588536679,0,0.291598045,NA,0,0,0.015692989
19,9/1/2017,244,430,0,0,0,0,0.171862528,0.024978736,0.340520417,0,0.020051965,0.01766659,0,0.004355872,0.08543228,0,0,0.087500511,0.056339252,0.118263673,0,0,0.043701158,0.041309638,0.155539884,0.021276099,0,0,1.334327989,0.566277484,0,0.055108935,NA,0,0,0
20,9/1/2017,244,445,0,0,0,0,0.16835727,0.018979323,0.749915321,0,0.015235586,0.004820478,0,0,0,0,0,0.183218567,0.055653955,0.089855386,0,0,0.040627285,0.031385515,0.150381637,0,0,0,1.390807947,0.636326977,0,0.091626329,NA,0,0,0
21,9/1/2017,244,500,0,0,0,0,0.164865654,0.013319358,0.737537699,0,0.010691952,0.025340976,0,0,0.045554635,0,0.000468768,0.254246072,0.271805045,0.222004365,0.007711657,0.165897194,0.037596473,0.022026136,0.318786067,0.220928229,0,0,1.67292562,0.841025265,0,0,NA,0,0,0
22,9/1/2017,244,515,0,0,0.003073347,0,0.349264031,0.008085731,1.261296777,0,0.006490812,0.015384496,0,0.214313143,0,0.00521533,0,0.664656134,0.402152913,0.038281995,0,0.236743169,0.034610862,0.013371187,0.323217669,0.354042219,0,0,2.338228681,1.104821895,0,0,NA,0,0,0.004058607
23,9/1/2017,244,530,0,0,0.012169003,0,0.46552282,0.003444597,1.357639133,0,0.002765229,0.006554018,0,0.232446487,0.011781211,0.009401411,0.002611555,0.65636499,0.401150981,0.016308698,0.007711657,0.254574189,0.026596772,0.005696421,0.348577527,0.357147413,0,0,2.535878447,1.444328131,0,0,NA,0.017117706,0,0.001729056
24,9/1/2017,244,545,0,0,0,0,0.475013299,0,1.404359327,0.003957655,0,0,0,0.469615392,0,0,0.00613285,0.648038376,0.400154549,0,0,0.272642843,0,0,0.332119929,0.36025768,0.132670141,0.002555502,2.562014741,1.550408305,0,0,NA,0.069264894,0,0
25,9/1/2017,244,600,0,1000,0,0,0.470756291,0.000527558,1.639035114,0.009290038,0,0,0,0.601762411,0,0,0.00234167,0.63973179,0.399153554,0,0,0.290939156,0,3.70E-05,0.315814002,0.363377936,0.160603253,0.019212997,2.534668995,1.605798001,0,0.044986394,NA,0.131236055,0.002967158,0.008057192
26,9/1/2017,244,615,0,1000,0,0,0.466506495,0.004017405,1.416595727,0.020236309,0,0,0,0.597854005,0,0.025140276,0,0.631445395,0.39815303,0,0,0.309449275,0,8.64E-05,0.299664593,0.366498279,0.16669085,0.057029608,2.507449496,1.526181685,0.000460275,0.106510125,NA,0.148704337,0.006964799,0.018912617
27,9/1/2017,244,630,0,1000,0,0,0.462212258,0.008329316,1.412514714,0.03248439,0,0,0,0.593896205,0,0.031132941,0,0.623179356,0.397152977,0,0,0.328174464,0,0.000142839,0.283676923,0.369623615,0.172820462,0.028809724,2.480214482,1.60220718,0.016502099,0.168900595,NA,0.173822417,0.011472999,0.031154754
