Index,Date,DOY,Time,VPD,PAR,LAON1,LAOS1,LAIN1,LAIS1,LAON2,LAOS2,LAON3,LAON4,LAOS4,LAON5,LAON6,LAOS6,LAON7,LAON8,LAOS8,LAON9,LBON10,LBOS10,LBIN10,LBIS10,LBON11,LBOS11,LBON12,LBOS12,LBON13,LBON14,LBOS14,LBON15,LBON16,LBOS16,LBON17,LBOS17
1,8/1/2017,213,0,0.023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8/1/2017,213,15,0,0,7.84E-05,0,4.39E-05,0.016068651,0.060889685,0,0,0,0,0,0,0,0,0.010571229,0,0,0.00013158,0.019716258,0,0,0.005788992,0,0,0,0,0,0,0,0.007804322,0.020764656,0,0
3,8/1/2017,213,30,0,0,0,0,0,0,0,0,0,0,0.004092647,0,0,0,0,0,0,0.035688258,0.000308858,0,0,0,0,0,0,0,0,0,0,0,0.013669332,0.0487408,0,0
4,8/1/2017,213,45,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011548485,0.000508777,0,0,0,0,0,0,0,0,0,0,0,0.025020598,0.062256582,0,0
5,8/1/2017,213,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003932069,0.000724981,0,0,0,0,0,0,0,0,0,0,0,0.026860199,0,0,0
6,8/1/2017,213,115,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8/1/2017,213,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8/1/2017,213,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8/1/2017,213,200,0,0,0,0,0,0.000630793,0,0,0,0,0,0.127933798,0,0,0,0,0,0,0.001702288,0,0,0,0,0,0,0,0.006841965,0.094304396,0,0,0,0,0,0
10,8/1/2017,213,215,2.22E-16,0,0,0,0,0,0,0,0,0,0,0.271692751,0,0,0,0,0,0,0.001967825,0,0,0,0.036807157,0,0,0,0.026035226,0.056917929,0,0,0,0,0,0
11,8/1/2017,213,230,0,0,0,0,0,0,0,0,0,0,0,0.14703892,0,0,0,0,0,0,0.002240466,0,0,0,0.021441867,0,0,0,0,0,0,0,0,0.008755373,0,0
12,8/1/2017,213,245,2.22E-16,0,0,0.046705193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002519297,0,0,0,0.008001136,0,0,0,0,0,0,0,0,0.03385597,0,0
13,8/1/2017,213,300,0,0,0,0.147985981,0,0,0,0,0,0,0,0.007198192,0,0,0,0,0,0,0.002804051,0,0,0,0,0,0,0,0,0,0,0,0,0.063490201,0,0
14,8/1/2017,213,315,0,0,0,0.104531603,0,0,0,0,0,0,0,0.106282536,0,0,0,0,0,0,0.003094547,0,0,0.004186959,0,0,0,0,0,0,0,0,0,0.059760851,0,0
15,8/1/2017,213,330,0,0,0,0.108661004,0,0,0,0,0,0,0,0.199991414,0,0,0,0.028564256,0.012648795,0,0.003390051,0,0,0.021725187,0,0.00700034,0,0,0.038314388,0.103683572,0,0,0,0.130905528,0,0
16,8/1/2017,213,345,0,0,0,0.082489651,0.013177356,0.022710494,0.245637494,0,0,0,0,0.369400566,0,0,0,0.10597269,0.037968048,0.00988051,0.003690683,0.026219141,0,0.026590722,0.004196369,0.123706277,0,0.005061122,0.385793938,0.443519839,0,0.1228269,0,0.167583493,0,0
17,8/1/2017,213,400,0,0,0.0069011,0.057809011,0.058667585,0,0.046540499,0,0,0.00814432,0,0.326004125,0,0,0,0.141393139,0.0267148,0,0.003995774,0,0,0.016424411,0.042432884,0.11176964,0,0.013832376,0.183648845,0.227354432,0,0.130346845,0.00209815,0.205846989,0,0
18,8/1/2017,213,415,0,0,0,0.061480364,0.001433649,0,0,0,0,0,0,0.001667679,0.002819728,0,0,0,0,0,0.004305303,0,0,0.016212985,0.032833366,0.100071716,0,0.023877787,0.042786499,0.007606283,0,0,0,0.223040902,0,0
19,8/1/2017,213,430,-2.22E-16,0,0,0.058232745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004619285,0,0,0.01142832,0.017820801,0.051980278,0.020386428,0,0,0,0,0,0,0.041898555,0,0
20,8/1/2017,213,445,0,0,0,0.007394214,0,0,0,0,0,0,0,0,0.032672938,0,0.007355692,0,0,0,0.004937106,0,0,0.006998692,0.009877495,0,0.054509541,0,0,0,0,0,0,0,0,0
21,8/1/2017,213,500,0,0,0,0.005244982,0,0,0,0,0,0,0,0,0.016024353,0.001137059,0,0,0,0,0.005258815,0,0,0.006817354,0.024319666,0.008482608,0.044123248,0,0,0,0,0,0,0,0,0.000158882
22,8/1/2017,213,515,0,0,0,0,0,0,0,0,0,0,0,0,0.011831342,0.000484412,0,0,0,0,0.005584488,0,0,0.002904343,0.01036046,0,0.001992164,0,0,0,0,0,0,0,0.002090827,0
23,8/1/2017,213,530,0,0,0,0.269920603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8/1/2017,213,545,0,1000,0,0.083737152,0.071348754,0.016094525,0.055060383,0,0,0.005088167,0,0.281089637,0,0.013320155,0,0.094492402,0.081130056,0.082115714,0.002263497,0.024012743,0.057893012,0.000577269,0,0.039327625,0.093878768,0.054859327,0.250789516,0.078998468,0,0.023115262,0,0,0.014984479,0.016366397
25,8/1/2017,213,600,-2.22E-16,1000,0.204036443,0.055088126,0.22614689,0.194752257,0.508061095,0,0,0.118976538,0,0.574397138,0,0.010239441,0,0.345946646,0.197798282,0.078275498,0,0.127069126,0.068682488,0.00135502,0,0.132743762,0.160925491,0.084255161,0.793451481,0.433794173,0,0.257544707,0.023824734,0.074114509,0.019917211,0.01599685
26,8/1/2017,213,615,0,1000,0.416999411,0.048219381,0.228762488,0.246978764,0.736352839,0.195710885,0.114858759,0.118567944,0,0.823707567,0.001773721,0.120983251,0,0.522728313,0.265269214,0.074470325,0,0.366968494,0.01648993,0.002230772,0.067704258,0.39882167,0.180428558,0.170086779,1.294328701,0.761422996,0.007743802,0.42212639,0.228857624,0.274999687,0.035496552,0.158896573
27,8/1/2017,213,630,0,1000,0.405716327,0.054859327,0.451226412,0.247364862,0.971863352,0.31911394,0.378914775,0.167130654,0,1.205118678,0.056029456,0.261701237,0,0.777748243,0.343862244,0.070701301,0,0.366344865,0,0.003178603,0.137784347,0.38888435,0.441725233,0.235385207,1.430385418,0.847507807,0.082515839,0.699354407,0.307848733,0.266275648,0.149946288,0.174360394
28,8/1/2017,213,645,2.22E-16,1000,0.394516915,0.206042423,0.531205168,0.24113231,1.250384212,0.310883415,0.534337447,0.266261665,0,1.294704982,0.064617542,0.336156987,0,0.815304185,0.605131805,0.085839152,0,0.479121345,0,0.004183538,0.161587307,0.584806655,0.548181634,0.242794151,1.872878523,1.237126146,0.153444089,0.691875324,0.299350098,0.288457807,0.157455139,0.275501534
29,8/1/2017,213,700,0,1000,0.549623096,0.205958026,0.534390566,0.248137398,1.359980735,0.30269358,0.512853602,0.258897918,0,1.629142244,0.104242267,0.348680486,0,0.897884459,0.637040607,0.256132673,0,0.6450655,0,0.005236061,0.168211868,0.835880633,0.535612582,0.352489078,2.380623955,1.498287597,0.231637966,1.073615159,0.290896504,0.618972115,0.150741816,0.36599849
30,8/1/2017,213,715,0,1000,0.952644321,0.19707559,0.821576414,0.402404729,1.851594426,0.538483718,0.567405408,0.300427264,0,1.937678881,0.164277961,0.389289747,0,1.337671537,0.626570885,0.337248072,0.256382567,0.810591585,0,0.006330297,0.166012358,0.834436579,0.704721808,0.418571787,2.958000716,1.880611144,0.333373841,1.175917889,0.373409377,0.663770816,0.225008296,0.356074045
31,8/1/2017,213,730,0,1000,0.952229892,0.241745523,0.872249366,0.577899014,2.14966703,0.767558664,0.800837941,0.448192189,0,2.348814085,0.345290734,0.579408743,0,1.355551316,0.870793716,0.344825864,0.558340291,0.829991839,0,0,0.163814048,0.986801427,1.019622532,0.486887423,3.51125208,2.236763951,0.358073556,1.609978308,0.596498039,0.653329808,0.345794884,0.510324634
32,8/1/2017,213,745,0,1000,0.938927029,0.385654029,0.988112775,0.586319751,2.458551658,0.757734695,1.247643285,0.639841679,0,2.802867026,0.327306973,0.783851226,0,1.754561693,1.054634233,0.378103186,0.692432943,1.207718037,0,0,0.161625504,1.342658227,1.005429151,0.620501402,4.060964969,2.607998853,0.355631088,1.711107824,0.71054516,0.881109513,0.484852429,0.591188234
33,8/1/2017,213,800,0,1000,1.439656416,0.365681858,1.242040362,0.594763246,2.85020932,0.830915055,1.258551373,0.818295316,0,3.093689539,0.40061748,0.831838463,0,1.959347778,1.177457899,0.646881952,0.682686818,1.306379855,0,0,0.159442507,1.329914391,1.354286266,0.694385273,4.755353577,3.106323083,0.35318685,2.181508672,0.700527867,1.133013534,0.539707483,0.782538615
34,8/1/2017,213,815,0,1000,1.611807833,0.365652177,1.410984905,0.808696499,3.561005272,1.295269442,1.343479155,0.879476119,0,3.694622218,0.321430131,1.192569958,0,2.506100619,1.536731541,0.670083531,0.672911264,1.731881872,0,0,0.157265105,1.76785033,1.582387024,0.866894827,5.902646728,3.919439247,0.359848275,2.678913965,0.7883629,1.398312239,0.623944883,0.938690852
35,8/1/2017,213,830,0,1000,1.59692163,0.499078342,1.684976079,0.973646527,4.32751384,1.34234251,2.20782137,1.18214185,0,4.580163215,0.313548738,1.479038075,0.027431099,3.145985375,1.851862711,0.664324114,0.663162288,2.146563559,0,0,0.112772463,1.99669631,2.155048372,1.088347624,7.601831011,5.100117441,0.450711867,3.371793218,1.161767589,1.767517885,0.879476119,1.305877306
36,8/1/2017,213,845,0,1000,1.654978961,0.307001174,2.085289158,1.0186032,5.35190791,1.877853611,2.783088593,1.52365951,0,5.63518492,0.365805536,2.307505021,0.607688372,4.228859928,2.420198919,0.586914383,0.840099951,3.12096345,0,0,0.017487182,2.514764198,3.197107238,1.320465939,10.08876857,6.434051433,0.793909182,4.330738839,1.226749924,2.476743202,1.184916885,1.711768691
37,8/1/2017,213,900,0,1000,2.801489654,0.385564092,2.44518953,1.350745307,6.985787912,2.796633622,4.618907915,2.657939339,0.728181443,6.848966214,1.699088409,4.267030766,3.091178759,6.796708683,3.335129017,0.623944883,2.099082868,6.107898605,0.172339222,0.096368597,0.001462909,2.966278233,6.123005369,1.825003603,15.57995947,8.270716973,1.763994689,6.047457989,1.776098717,3.722434522,2.346149364,2.801127209
38,8/1/2017,213,915,0.27683,1000,7.153267104,1.414682477,3.244731308,1.77350369,11.21091459,5.708500277,10.35400909,5.571283497,6.080388753,8.386331691,6.345454094,10.34011443,10.78833222,15.57495833,6.428374985,1.306693967,5.228417267,14.00119781,3.323897433,2.412725243,0.14860824,4.030985756,15.21069331,3.573141575,27.49115034,13.46102116,7.264926659,10.33363146,3.04546124,6.783527686,6.004773545,5.779252295
39,8/1/2017,213,930,0.38149,1000,17.48940277,4.370813494,5.4176287,3.234749091,20.47511988,13.03507122,21.44908871,11.67439748,17.02547137,11.61189199,16.67527045,23.09516899,22.79936763,33.83299848,14.39536893,4.049232387,11.98215047,26.288854,7.414307954,7.429973774,0.723511743,6.94063995,27.61471593,7.47352245,42.20512206,23.57425547,16.43852421,17.84375024,6.141310707,12.44081375,13.75650125,11.94502674
40,8/1/2017,213,945,0.59998,1000,28.62825678,9.161319248,9.086229506,5.553392572,30.29432913,21.93229488,34.49829589,17.98134004,26.21273759,17.54052649,26.68222635,34.52732738,30.77097038,50.8377015,24.17134528,8.292038539,20.78932753,37.49803873,11.0878555,12.09269725,2.221346865,11.76352893,38.873258,12.79365977,53.24464932,32.4615502,23.96513592,26.77520405,10.67547805,19.29297438,22.40679828,19.80546506
41,8/1/2017,213,1000,0.65135,1000,39.63463222,15.17684438,13.40168111,8.750222075,39.55241349,30.95063869,51.20384719,24.76576012,33.05722402,25.565783,36.25055776,43.13924027,37.81084466,62.98841516,33.96262147,14.32641333,31.75012799,50.58556108,16.80706977,19.39506204,6.163240204,20.19751485,51.16133402,21.76816172,65.62338606,42.21235784,30.6596293,37.3789469,17.8334903,27.04451616,32.40301294,30.45759161
42,8/1/2017,213,1015,0.67625,1000,47.7129416,18.86697491,17.15676556,11.08973235,42.02189324,33.58905118,54.37556613,28.65292583,35.77881506,28.5733264,41.17881576,47.5414701,37.7671406,64.59909984,36.99268473,17.26479208,35.47274772,58.28501007,18.74988019,21.61702364,9.647167662,25.07710247,52.1884914,25.81298359,68.36812791,45.54675387,32.2515969,40.8477596,20.35936472,28.85266734,34.4100683,34.34624585
43,8/1/2017,213,1030,0.76916,1000,51.20884917,21.05784795,18.47891447,12.60787226,42.87057589,34.2778065,52.98149648,29.89706897,35.15668718,29.52334982,44.43245305,48.63518378,38.90413472,66.94906354,38.55525881,18.76230854,35.44473571,58.67090611,18.73952442,21.00176475,11.01751685,26.5904152,52.1935113,26.1774513,68.38661112,44.51892121,32.24357098,41.79667914,21.10231115,28.92005455,34.27548697,34.92144572
44,8/1/2017,213,1045,0.67234,1000,57.18126531,25.2960228,20.81995264,14.48017072,50.38975324,40.61655872,58.39906245,33.84341117,37.74824449,35.88055708,48.46309425,54.5741869,43.31973642,75.13120009,44.84193258,22.99397825,38.75573107,62.37146174,19.62042751,22.75425379,13.15609328,29.53349969,56.76280773,28.20614043,74.02278707,49.71239123,36.47336862,45.69849191,24.1702591,32.40416054,38.11112273,39.45712757
45,8/1/2017,213,1100,0.74644,1000,57.72049279,26.32416841,20.60153843,14.89862877,51.09882669,42.25818988,59.20116703,34.00777986,38.39999757,38.02950705,48.48784828,55.56551129,42.49473472,75.56278325,44.57495966,23.81990386,37.98457331,60.63331542,18.77266667,20.76293337,13.97277156,30.30906134,58.24913708,28.02511605,74.7430383,51.8097514,37.45086515,46.89241433,24.95357065,34.06337488,38.66911261,40.35451044
46,8/1/2017,213,1115,0.76668,1000,58.06855396,25.7591108,19.66952998,14.90259647,53.03939428,43.89972925,59.83144772,33.73121716,38.04369872,37.335337,49.01195038,55.50583598,43.72363714,78.02523986,46.14814118,25.30259593,39.07166161,63.92183958,19.90072396,21.41510654,15.44503476,32.27682366,60.64235103,28.81786218,77.22078543,54.15559761,38.36208904,49.53337809,26.15209479,36.02917425,39.07403885,41.58371812
47,8/1/2017,213,1130,0.95395,1000,61.7077312,25.99234483,19.70506526,15.22662712,57.80619198,48.77392903,65.11675174,35.52528142,38.69877237,41.00482881,50.327424,58.68373477,46.30393396,83.15683902,49.86663844,28.13795126,40.40952613,69.44567112,21.630852,22.949868,16.9512571,34.75974407,65.53824098,30.79597572,82.02152443,57.77037449,40.06292366,52.6921857,28.02176581,38.44383807,42.16050654,46.62195792
48,8/1/2017,213,1145,0.98965,1000,66.46809506,28.73817687,21.35778456,16.18730286,64.4214995,55.33068871,72.43138891,38.87207052,41.45628,47.74009159,53.24590901,62.36627119,49.89525866,90.57576726,55.09732079,31.35503742,45.16782395,78.93296228,24.61635773,26.3374136,20.60048434,39.91608589,71.8179729,34.45301591,92.01418462,65.91696785,44.45193608,58.77611667,32.05106148,43.08717709,47.04375183,52.99282338
49,8/1/2017,213,1200,1.1334,1000,71.83396261,30.39975065,23.66942807,16.92179162,71.91525396,61.72845259,78.73092541,42.01948334,44.60420236,53.46518054,56.41241218,67.1976869,53.15774406,98.23635779,59.38111936,35.17416742,51.20384719,88.77405516,26.83500745,29.1763944,25.94060327,47.11268375,78.73228104,38.74861038,101.2634239,76.41116032,50.0682899,66.37092924,36.29978862,48.10319187,52.07431328,59.87136469
50,8/1/2017,213,1215,1.1691,1000,75.75519534,31.46456481,25.01040293,16.92687119,71.51030129,63.78498477,78.63739765,42.68439043,46.07089473,52.71984604,58.88778115,67.65065077,54.25924009,99.61170488,60.54813488,35.43773336,51.5341746,89.32898537,28.22403124,28.68320694,27.42328924,48.7169354,80.05473546,38.64538788,95.75802277,73.65311231,51.49035829,66.25410299,37.52752788,48.2898825,52.52753737,60.24760166
51,8/1/2017,213,1230,1.4993,1000,77.59239764,33.2197178,25.52736974,17.334159,73.53130299,66.19898492,81.85352864,43.98843275,47.36395286,53.53578663,61.38154173,70.96881755,54.3022247,103.5392397,63.02611866,36.95974606,52.78775115,93.27907177,29.31485894,29.18989772,28.63386303,49.70244288,82.38915485,39.57385877,95.87757721,75.8076873,52.20731647,67.17926443,37.80611944,49.72980174,53.71994894,62.57006123
52,8/1/2017,213,1245,1.5108,1000,82.91859089,40.39995717,27.02454978,18.00497612,77.73572657,70.58346587,88.49544802,46.66865213,48.4024569,56.46972177,65.81733218,74.14072735,56.11457861,107.6171122,66.83599062,39.96382691,56.17183131,100.7080256,32.2596232,32.41219394,33.59020654,54.35533216,88.20038715,43.52948294,98.33669876,80.94501821,55.23300679,70.6100292,42.18944533,52.83554606,57.27447602,68.99179222
53,8/1/2017,213,1300,1.3011,1000,80.69571632,42.60947561,27.53900575,17.94538328,76.23595294,69.78213901,86.05745148,46.05863562,47.50077806,55.55662271,64.74542778,73.44298145,54.33889309,103.0970075,65.08012463,39.28215224,56.23545827,97.83377431,31.63812954,31.88736996,34.02167702,53.2761433,86.49324868,42.84517801,92.43033086,79.5315055,55.4969492,67.99602311,40.35570628,51.62934268,55.20129885,66.90961542
54,8/1/2017,213,1315,1.2387,1000,79.19616247,42.83550338,27.48447408,17.92792344,75.57623565,70.12687054,84.15228914,46.41685321,45.60058556,52.98778915,63.34872129,71.10577849,53.84868064,99.21089941,64.06787868,38.19277122,56.20109803,93.84757409,31.09405895,30.95063869,33.18167394,51.3439374,84.23328413,41.76779111,89.42894166,79.561387,54.83500345,66.38668404,38.30168684,50.44336797,53.97368137,65.83437312
55,8/1/2017,213,1330,1.1545,1000,73.57814825,39.48809076,26.03419257,17.07633812,69.50923221,65.8723905,77.27616819,44.51526698,44.80290419,45.4990494,62.44154215,68.23613225,52.17343226,92.0839832,59.58304483,36.03385698,52.37805523,86.28357315,30.34873166,29.35315538,30.38274253,45.82950321,79.36583725,39.50119195,79.44866327,72.16323237,51.80599168,60.5713637,36.20251116,46.67848361,50.93887333,60.58297874
56,8/1/2017,213,1345,1.0088,1000,65.87370152,35.78349167,24.16048389,15.8725463,62.32993958,58.89548362,69.35299744,40.64888806,41.7701983,38.74505012,57.05490182,62.1677934,46.94900138,82.37138123,53.15522546,32.54652185,47.36272054,75.4161812,27.06115692,26.01436838,25.58993402,39.61079741,72.03522351,35.88523617,71.97656704,65.98122162,48.0611743,54.49953004,31.8679206,42.18100446,46.67971257,54.26935354
57,8/1/2017,213,1400,1.1879,1000,64.10700691,34.93192047,23.7852461,15.77423553,63.22120429,58.97123459,68.46055333,40.51600943,41.39379003,39.4714177,55.91110224,62.04331898,47.55750209,84.24701354,54.27314617,32.47762272,46.9034847,74.40488035,27.5011653,25.92739576,23.60993676,38.62403795,72.11122363,35.89459471,73.12198031,66.80838524,47.31959304,53.60388763,30.90968435,41.70761976,46.38370852,53.73635271
58,8/1/2017,213,1415,1.1851,1000,67.1661061,37.21516462,24.31153914,16.16917046,63.91792868,61.3000451,72.15789782,42.1375993,43.04238798,38.61929382,56.99110182,63.7628325,49.93010484,85.04403646,54.86413822,32.62119347,46.78788501,75.78884324,29.00995,27.30099642,23.56668802,37.57707944,73.1447092,37.15039598,72.7678485,67.37274765,48.63518378,54.66785142,32.51321718,43.33670305,48.70206955,55.75223294
59,8/1/2017,213,1430,1.3502,1000,69.96242035,39.54764817,25.55590427,17.73505132,69.07114763,66.21210749,75.5869979,45.27533075,44.73705823,44.03705164,61.04921495,67.58082554,53.0507235,92.81187438,61.17589884,36.88330251,50.87766611,87.20575288,32.36285178,32.14385156,26.28333692,42.75449437,78.94110003,41.62461004,79.9636336,73.83522749,51.61306159,60.0285058,36.39007774,48.2033203,52.10944001,60.90061817
60,8/1/2017,213,1445,1.4755,1000,71.37186346,38.54695944,27.20545719,19.01223732,73.87273226,70.47590356,77.69786127,47.02652181,44.47263855,49.87534862,62.54019884,70.16136121,54.54001952,97.92980113,65.05788864,39.16082664,55.7052239,94.03955473,33.32351532,34.84232228,31.72040688,48.90778929,84.18523449,45.33888003,86.96951081,79.81138743,52.17468716,65.14291632,39.744307,51.89498543,54.58304577,62.81295465
61,8/1/2017,213,1500,1.2495,1000,67.17005355,35.41556095,25.71295094,17.87453669,67.9076713,65.71510395,74.21445791,43.9349636,43.49430986,42.66022166,59.16647374,66.60732498,52.23241855,90.45609149,59.21016221,35.93320352,53.1073764,87.48635995,31.86677658,31.21025207,30.04974485,45.17759532,79.93644279,42.77746415,79.00485116,72.5475145,49.35572815,61.85410394,38.13478559,48.98094571,52.14582595,59.03159165
62,8/1/2017,213,1515,1.1053,1000,62.61161335,33.28660258,23.59804188,16.47692694,62.54149715,59.57918517,68.22161565,40.52318997,41.39379003,35.42256248,55.9352578,62.15482513,49.63405807,84.04935053,54.35786132,32.87876891,47.68949622,79.01163376,28.68432858,27.32878124,25.24892482,39.69184675,72.93618792,38.08746263,71.85794843,65.78980626,45.03106655,56.44170238,33.14709572,43.86571491,47.49338021,51.86740684
63,8/1/2017,213,1530,1.1349,1000,59.96409436,30.42923562,22.32758222,15.65701495,60.05169709,56.47736387,66.74529527,38.95877403,39.24051297,32.86380995,52.48607633,59.27827691,46.604757,80.81149433,51.29514784,30.60171649,43.64110179,71.62748029,25.75691236,24.24522695,20.6658571,34.9947813,68.38000986,34.69347551,69.49069243,62.71811428,42.26663364,53.31142071,30.20596412,41.15720987,45.50761105,48.95242466
64,8/1/2017,213,1545,1.2227,1000,62.17298085,32.11635295,22.70164219,15.92676645,63.77846925,60.12643602,68.84899565,40.57585456,40.76986652,36.29861631,54.89580973,61.60284921,50.12433128,86.45323742,55.55027389,32.36514645,45.42078547,77.18296734,27.46889733,27.05228161,21.46820813,37.22812088,72.89476431,37.20927568,73.65846744,66.74660953,44.96637813,56.85844075,33.02036683,44.67488708,48.57202972,52.81290535
65,8/1/2017,213,1600,1.2154,1000,64.94542251,32.92940871,23.58074223,16.69958797,67.10295285,62.9585154,71.21485077,42.71339634,43.04238798,39.92085951,56.95155254,64.06266192,52.16213844,89.90957943,58.25041818,33.860767,49.87410429,85.18297217,29.82135074,30.10180105,24.74830292,42.33902172,78.47749999,40.7003855,77.57347112,70.98610115,48.37399939,60.58426933,36.55786907,48.39750754,50.92388253,56.78193192
