Date,DOY,Interval,VPD,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
6/1/2017,152,24hr,74.981027,1652.218205,2565.692516,1351.672056,1026.388549,2212.097991,1678.482536,2602.886609,2267.324914,1470.786903,1132.02425,2274.099264,2619.231067,2155.157601,1257.828484,2063.712483,2679.057611,1804.614895,1366.758179,1746.095455,1194.293739,1143.27783,1742.666109,952.6674666,1388.363814,3163.949219,1349.917075,1281.933199,1329.368076,962.3885682,2140.923756,1717.336739,1264.157158
6/2/2017,153,24hr,91.6940487,1855.448918,2976.364883,1525.825826,1168.827096,2552.98473,2039.476906,2870.212105,2520.724052,1685.745069,1305.632981,2602.846722,3003.200942,1495.083278,1538.978961,2316.030324,2957.200476,1975.44276,1506.449333,1869.665951,1274.360743,1224.571059,1975.051624,1049.659883,1549.705132,3630.032453,1565.93232,1451.317905,1379.402783,1198.77294,2313.474348,1749.259399,1295.02852
6/3/2017,154,24hr,94.087924,1983.845237,3357.304873,1615.671966,1232.46722,2919.650692,2321.971182,3236.737221,2806.216172,1754.34521,1459.907598,2915.270358,3358.963797,2379.201044,1634.083812,2504.094177,3218.322331,2164.026034,1611.873784,2023.869297,1392.399383,1269.893049,2126.562606,1003.785936,1594.722239,4273.187275,1753.159629,1553.440722,1253.251577,1610.963023,2449.475265,1971.798255,1180.972252
6/4/2017,155,24hr,45.978394,1485.645568,2359.67895,1216.669614,904.542122,2075.521508,1666.77673,2407.780926,1990.787183,1270.645685,1092.867086,2088.884669,2413.788038,1408.361339,1223.572094,1850.173926,2342.834759,1585.388655,1178.373433,1521.250551,1018.277215,973.2223923,1577.714174,706.1524949,1193.380473,3058.85749,1261.592291,1160.959253,848.6734447,880.7650135,1748.761821,1741.247166,840.3514896
6/5/2017,156,24hr,9.191109,337.0465008,431.1958758,329.3385312,204.3943183,353.0001707,262.3060632,464.0057107,328.6909094,321.3477535,159.573307,385.5991726,443.5256496,674.4003568,319.1906518,394.6170243,619.68205,399.0598179,257.290792,329.3504824,206.5828936,205.7109578,324.5412699,305.5019759,350.177489,408.2881874,217.4750393,296.699541,273.3806584,168.4057702,412.1330463,316.9595079,280.3616777
6/6/2017,157,24hr,85.80676,1628.108056,2461.110445,1423.416332,1020.787317,2062.755533,1587.941801,2327.819324,1973.541091,1504.649742,1005.331881,2111.461294,2493.29205,1544.248744,1337.501994,1911.061304,2705.264804,1710.005614,1314.922231,1745.912811,1144.933669,1075.943435,1638.322118,959.4499765,1385.350215,2682.420881,1198.347796,1314.074104,1301.204152,2528.678209,1934.434737,1628.184243,1252.535289
6/7/2017,158,24hr,70.79616,1644.072939,2346.371421,1473.389853,1038.07257,2122.575518,1587.308353,2349.177383,2009.642299,1607.769072,1076.452819,2127.006959,2442.517309,1510.05722,1597.833411,1943.055733,2732.433396,1800.852781,1343.377121,1728.881892,1138.625022,1118.457317,1753.412406,1075.202422,1489.512562,2541.560386,1206.664067,1355.165261,1243.761016,3432.085519,1921.644486,1622.445768,1231.07088
6/8/2017,159,24hr,47.517702,1189.270545,1593.23723,1091.010507,733.0279415,1585.419083,1134.413219,1751.096074,1492.741306,1210.081615,725.215213,1529.03138,1768.359598,999.3546676,1191.221275,1443.391671,2072.007558,1470.260319,974.8016302,1213.672306,793.540952,760.3143052,1269.513478,851.5770115,1151.892141,1811.121122,860.5626584,1015.212414,845.1117145,1529.172043,1444.980517,1067.344558,814.369111
6/9/2017,160,24hr,69.37009,1573.430213,2484.781167,1312.51425,958.2026878,2181.110275,1716.173599,2450.316637,2150.517898,1416.823098,1103.259021,2199.534294,2728.417456,1150.634885,1483.030859,2014.041048,2641.215399,1874.862567,1405.300941,1796.666519,1184.574015,1066.637988,1674.793904,907.5722117,1385.979487,3093.866633,1352.775392,1323.417385,1072.573253,2002.657582,2041.578183,1696.329365,955.2802154
6/10/2017,161,24hr,81.957761,1967.89434,3162.169829,1596.172191,1226.042802,2782.365807,2300.177942,3238.818932,2776.409428,1749.368972,1436.852736,2841.796966,3361.494033,1679.914613,1790.128217,2419.333271,3206.021483,2234.196844,1625.804052,2146.995323,1482.940428,1348.893659,2030.326086,981.0951731,1599.912707,4084.363293,1752.390396,1603.049414,1306.304436,1910.004006,2451.482999,1946.680142,1255.422842
6/11/2017,162,24hr,75.418582,1833.58353,2882.803286,1536.995923,1153.861481,2513.335863,2073.727153,2980.992216,2523.497075,1673.228855,1312.415934,2527.243193,2978.581381,992.4055672,1711.9556,2245.570645,3008.233987,2089.975695,1497.37552,1951.45957,1358.227808,1268.182186,1896.834508,1015.551215,1563.348484,3512.720404,1636.454984,1519.3098,1355.91334,2749.105944,2254.106697,1794.424432,1336.369342
6/12/2017,163,24hr,53.802174,1539.709283,2339.97926,1316.968946,970.6653152,2008.879991,1666.576059,2419.089318,2038.782988,1447.728378,1070.022454,2041.241509,2282.268247,1388.664975,1475.272746,1884.88464,2590.1719,1740.452015,1244.887309,1597.503453,1124.497638,1079.149694,1591.774205,940.4212814,1353.999382,2714.307554,1274.042866,1282.849289,1040.514476,1215.904432,1882.468979,1440.903046,1057.905808
6/13/2017,164,24hr,41.443446,1174.920608,1829.862682,1044.126486,742.9305485,1483.651508,1239.70956,1792.422055,1500.02743,1114.370961,826.6412206,1589.81682,1736.541863,1849.176427,1126.63,1420.010575,1951.881929,1286.769411,975.8922281,1228.740314,824.9053082,837.1941829,1177.633312,749.6077733,1052.775309,2024.723238,973.2087473,973.5932734,872.0544723,1806.578024,1393.931945,1122.905461,785.315136
6/14/2017,165,24hr,60.250442,1633.39109,2426.427211,1382.080652,995.8559367,2203.765888,1798.564056,2552.364689,2162.421478,1523.241666,1137.824952,2330.500736,2594.079701,3579.587076,1464.493363,1960.320017,2698.176867,1801.533038,1337.182766,1791.79239,1216.209123,1142.228162,1683.537434,975.9255387,1445.168242,3040.385674,1382.864181,1355.353278,1217.9535,1764.429928,1643.898407,1210.827338,765.9870129
