"Date","DOY","Interval","VPD","LCON1","LCOS1","LCIN1","LCIS1","LCOS2","LCON2","LCON3","LCON4","LCOS4","LCON5","LCON6","LCOS6","LCON7","LCON8","LCOS8","LCON9","HOON10","HOOS10","HOIN10","HOIS10","HOON11","HOOS11","HOON12","HOOS12","HOON13","HOON14","HOOS14","HOON15","HOOS16","HOON16","HOOS17","HOON17"
2017-06-01,152,"Daytime",73.20876,NA,2533.6143400164,1392.96514503945,921.490903828945,NA,3050.93490897055,1731.87339073514,1941.51060568131,2848.33695912365,1302.95522212056,1971.40519003463,2507.30069727172,2874.24553238724,759.69010372745,3827.96895988097,1549.17220812696,2715.76344491538,3983.17273787969,1180.79960391084,808.436345153646,1118.39958709965,1486.83334512188,1517.61373937438,1430.09476123304,2303.69341953196,1839.54581115439,2768.89126143593,2458.09644404989,2309.92260236373,2197.00510266413,3239.02969342817,1412.62555925534
2017-06-02,153,"Daytime",89.0978157,NA,2711.81186218878,1521.59485458895,900.23661983318,NA,3472.18161105439,1849.50982933779,2268.21608905631,3168.98876013874,1505.72226694729,2301.36811175523,2875.78327054319,3216.58895850365,899.566658070714,4453.09531063747,1842.55139935722,3046.77216048479,4698.36463359498,1340.530129071,963.186105831082,1301.77234591357,1615.48821155258,1674.10872760259,1552.3163976613,2548.1742503623,2052.50892159178,2984.10893428201,2907.24762160021,2619.74536978493,2418.02821428242,3606.80331341457,1501.4856118872
2017-06-03,154,"Daytime",91.49276,NA,3272.44154949159,1908.79562157218,1130.08077377421,NA,4164.12468624778,2192.8991115928,2458.74173281865,3320.42083760939,1589.7422136345,2380.82810302287,3042.29897155643,3628.90013980049,907.568305699867,4538.87589311147,2009.05271602091,3169.42252199203,5417.5341109006,1469.88022260273,1110.02509228049,1360.13185029584,1675.30103736215,1636.38973808234,1521.94023662536,2790.63163914603,2133.33162604584,3252.33492059994,3454.53293413847,2748.6448188527,2573.38111160794,3905.99936391236,1519.90918241233
2017-06-04,155,"Daytime",45.978394,NA,2686.95775068792,1652.72743911267,1109.67546762957,NA,3206.2058130213,1997.8588908843,1677.13995230566,2335.81789768709,1151.03712537794,1672.67791733043,2166.21920574041,2472.67578134622,636.525167741342,3197.01159411304,1332.25639426322,2391.1759230721,3613.55999439074,1052.23962046231,767.585102439547,992.719237377592,1229.77399684887,1284.71900722217,1243.72983263633,2038.08084446311,1513.94928311417,2232.14909925531,1770.25555610012,1950.46838870361,1838.38254795785,2701.40758732041,1099.421107165
2017-06-05,156,"Daytime",9.191109,NA,496.244993444677,249.862528833922,191.089714431715,NA,587.393324468182,399.673471029473,380.762022908757,652.182593309225,328.83896311176,419.265938292888,575.380445449219,457.033259175157,161.123211872859,1124.37186236983,298.245381918678,676.974908383671,678.625618512184,255.257351814513,177.281434708845,311.70963453002,370.360462564051,576.889173585277,536.391062426901,455.905141488329,475.461533359606,512.886756213199,753.127491765692,584.959540196589,536.627427919029,690.855913724343,392.80685202335
2017-06-06,157,"Daytime",68.86256,NA,2229.74656687976,1122.21727259403,734.688191195454,NA,2667.37630861555,1515.68571945478,1834.55841759245,2742.04758054532,1254.85456228427,1896.37034580351,2386.09681883339,2522.86756673363,775.342190509406,3720.51150652018,1488.04710792155,2502.03503386854,3451.99619955056,1035.74016498028,787.313049835416,1112.39359497987,1315.3210504145,1555.35247332383,1337.14713127001,1925.2233465204,1867.8503789421,2360.88036742405,1479.37165139795,2147.14280321052,2111.91076029539,2861.4108494174,1423.14664447343
2017-06-07,158,"Daytime",58.266809,NA,2195.55603590068,1143.92893641465,800.407621998824,NA,2705.67102549966,1694.11624685466,1743.35798952456,2691.83635512679,1246.30039463879,1920.31442877073,2441.51921070305,2267.59922527386,776.893110437062,4080.17225398973,1361.46306396084,2614.56188055464,3405.34281857897,1043.42158077217,791.292179529222,1143.09903295328,1397.82640892309,1741.22729050538,1537.90883840845,1988.23523628231,1773.43950377202,2318.53425348665,1552.14725982618,2195.32461062994,2090.03072121707,2944.52555429365,1424.15441147165
2017-06-08,159,"Daytime",37.127984,NA,2070.4043324842,1209.78907760122,919.690400189382,NA,2678.65269026784,1682.14711378978,1250.9007847873,2011.22441908705,927.381399644464,1413.74978223996,1856.60897613883,1584.22102062748,550.275392211947,3375.22259065275,1054.62367425905,1952.96981588619,2759.83936261972,808.940900275283,631.735547678663,923.821963029426,1110.31269577793,1381.72239285979,1246.53984409914,1480.3204307938,1297.2239539515,1753.74443563223,1498.78980933144,1780.62575544317,1608.7361325233,2329.6839733269,1123.96232483466
2017-06-09,160,"Daytime",67.60347,NA,2352.54359862649,1185.13321372065,689.714175165027,NA,3004.07164451022,1543.8401932712,1856.93098496039,2748.63513765467,1245.70472620705,1965.15169684886,2521.79013046689,2593.72696962678,712.639715501548,3871.2235146732,1544.40820872777,2752.94899663518,4212.12373304826,1057.34875382255,812.678852347014,1139.99739708555,1387.16505874062,1517.78871249933,1367.95969756298,2222.18454411953,1784.93015020888,2535.02606738658,2301.43553828937,2317.7282971106,2133.71298787595,3236.80350483064,1330.28688540377
2017-06-10,161,"Daytime",80.16586,873.433576681129,3061.33443370373,1657.6434195829,909.083015916245,4021.14389816299,3669.27488964433,1878.45515440267,2497.8527237759,3308.84051383741,1616.17280873815,2447.75369433693,3127.45835647237,3335.68120780792,990.117855858211,4349.21587478451,2040.95025109409,3248.172171097,5050.77613312023,1363.26002858412,1034.44215201516,1346.26505489661,1651.970904276,1650.58748182268,1516.25077419281,2838.24389604964,2143.50027923497,3035.10494681276,3074.63816629193,2726.67591047623,2555.91840701674,3707.87939937168,1365.03007868358
2017-06-11,162,"Daytime",72.9123,741.471228192853,2807.41339505136,1548.88069342284,867.682075995487,3450.10898189567,3398.93589879849,1816.13753436427,2299.97275655372,3109.07378849191,1498.97976731004,2298.43547314496,2931.25276955396,2888.79024374481,934.650725322914,4204.02881459653,1827.94432583674,3086.22194796394,4529.9177731499,1246.06317180092,958.082356386923,1324.55196637083,1583.86734755078,1641.7014580257,1513.63482218067,2592.89382435501,2067.98176457295,2642.24303620563,3022.91059967836,2479.52405773511,2333.83183745751,3366.96509220887,1299.80367568346
