"Date","DOY","Interval","VPD","HCOS1","HCON1","HCON2","HCIS9","HCON3","HCOS4","HCON5","HCOS6","HCON6","HCOS7","HCON8","HCOS8","HCIN8","HCON9","HCOS2","HCON4","LOON10","LOOS10","LOIN10","LOIS10","LOON11","LOOS11","LOON17","LOOS17","LOON15","LOOS15","LOON14","LOOS14","LOON12","LOOS12","LOON16","LOON13"
2017-02-01,32,"24hr",29.36904,370.646546357178,340.077666438542,283.576484176313,262.264970343885,50.4584287932019,243.659963238759,295.523320694178,536.947950465914,202.691845820856,184.790081605316,348.308475801049,250.404675823535,NA,352.289851872684,302.204074271957,378.596273309405,1508.38451613413,710.412022994755,449.82786015685,361.977384344676,340.750908393827,475.948754715305,184.1893410168,511.407914091152,676.831437518788,501.290824379489,334.608166011447,265.082599885553,469.129679821442,119.835605730418,372.923169356293,542.766780948507
2017-02-02,33,"24hr",35.9154814,746.694175373196,1012.63077713443,547.092715692156,447.473591107871,186.972896307336,565.276183098044,587.187552873702,1058.82597953203,464.253426217257,410.74938664638,680.558867840036,599.483928853381,NA,707.775254332733,763.499645226269,699.301160439403,1634.33649906781,2058.67177267667,714.153291286771,381.881988184905,652.247748461668,1126.20133541227,477.844868053651,1058.64974932112,1377.15596966103,1264.61746549722,724.872218467005,630.49479398294,1095.55272888809,471.722182514361,682.692016766039,1123.65590735501
2017-02-03,34,"24hr",34.44981,290.235902159616,302.785912745457,165.600826000891,212.723586337201,28.3593859732538,207.168534965829,199.415499629241,307.396023546936,133.367267582085,135.780318212715,167.074958636668,274.456001595254,NA,422.872032595047,213.128733978274,293.377173287643,397.304175488315,370.096778742862,298.207947373498,207.768654287025,159.77904198877,221.294657280022,109.305577617986,446.427637019133,588.313317949752,433.992768229418,255.534797321131,200.878952512185,285.759572507498,158.070820127746,217.651510713848,397.248227187804
2017-02-04,35,"24hr",31.224138,407.645664666606,471.250846472754,354.130764428849,167.268712125133,273.592062806031,311.342967924782,302.292395703007,322.820896199568,471.172006320323,237.07678306909,241.552562040953,309.893682517971,NA,431.844817990305,288.709437728237,313.207025499113,618.172225582698,905.630721307211,283.962931651794,287.103256112732,NA,175.670687195418,233.108032983049,473.747585438964,484.023181012315,818.543350434885,284.974767963793,269.031993456229,754.286113047993,612.44869344406,447.986989861157,179.333427516113
2017-02-05,36,"24hr",40.767769,521.91730652133,918.489443976436,268.826692963657,231.187776442605,75.9217816281133,418.350537616453,292.151012171734,657.153147058594,178.58322455594,85.41510576314,427.486259536824,447.276945169245,NA,684.812262888776,741.643148636346,368.148259904635,1038.30230693755,2278.47648933532,777.543569087413,429.880979588785,NA,742.319421557919,296.219701172024,1039.67084135099,1164.473864318,1094.04798074863,411.112907827805,356.003248176417,1221.57110083553,193.519311655444,NA,554.866657125939
2017-02-06,37,"24hr",55.0300885,789.758398870218,1393.14485313443,603.929700497315,441.674980896832,146.619409870574,717.956951710641,524.248401173409,1293.8758167474,420.442624221611,307.467444041933,831.165563879086,708.828595949475,NA,1345.60578079438,1077.35030836814,674.602883035497,1920.12277908999,5077.73680497531,1101.09648939789,618.439598905221,NA,1593.83771357386,524.016656427166,1302.64991966083,2104.19788551873,1388.57584416762,834.861921072572,779.228500766649,1569.58054150703,363.152496316291,1005.71647463549,1104.14577031812
2017-02-07,38,"24hr",60.26587,897.252551200006,1456.55961514203,661.386399992534,519.681240668133,214.057387593467,707.308766871102,694.284145925662,1339.84453416894,522.597301596924,476.030495950509,915.605545543838,884.46240216067,NA,1419.30839490456,1001.36847161539,653.685198752394,1889.62146811968,4881.46757307261,1138.39354879412,512.327612254389,NA,1393.4988469852,490.17636459249,1401.08161449424,1969.520706619,1666.99934494246,926.924484341529,776.671754501445,1869.84676962229,474.661486460719,1007.07550678398,1456.27001981381
2017-02-08,39,"24hr",49.9762032,809.405532004233,1196.57355344702,550.260259303298,478.147027896687,213.116484986602,570.906836473449,569.806805518737,1032.3560625762,458.472035117242,408.877799069266,787.9952677223,784.947724686727,NA,1041.79154375635,841.872752273247,534.949776567602,1513.56244748879,2506.38728967109,747.672885362708,468.700143473042,NA,1093.62265887274,376.635632667182,1045.64731736529,1337.23018523046,1188.42055139742,783.747340041657,643.482781291825,1355.44211469498,456.398629770921,969.291183510038,1261.09834089309
2017-02-09,40,"24hr",30.8717338,603.402449864303,593.095996715495,304.733454147191,400.713686055743,148.232496662088,233.744788836355,268.433260464194,503.793221883124,387.145110110917,263.587815396291,524.054698757688,815.995685448301,NA,733.183313422325,457.804521317222,377.390097649488,948.976072830652,745.154101055976,354.363388486505,922.68747795215,NA,508.426286409328,186.591211021974,704.668085623155,577.184425511268,800.070246954241,497.870965523983,307.431595704832,493.358431568021,996.842229497655,422.001509197853,959.795292018993
2017-02-10,41,"24hr",30.892294,193.953175200765,277.958500496193,148.394698962445,59.1303979972006,163.072515810296,18.1156421210562,126.712884767031,78.6093164245319,236.472755742766,144.774780552661,143.839313343075,161.307202824561,NA,189.767495821832,198.42455635518,99.8006803487738,559.104570138157,314.069648961702,192.448493598707,660.552420863368,NA,119.607498082627,66.0348501642878,270.676101702818,255.407585389298,491.952873514768,129.599166989025,31.8680810243962,382.177406640913,285.419654193021,965.335023396958,125.636139985804
2017-02-11,42,"24hr",55.95882,658.316208082239,1181.98188390706,647.04534254443,438.948968283881,185.614148253059,452.643644168619,593.063991148945,901.551720305065,401.663251486237,389.945781135715,692.607981305327,567.773906034559,NA,1313.55287910059,929.878579431845,668.930507047656,1970.93300869113,2265.0474793334,970.481483018177,1176.1060739748,NA,1237.5433400876,508.730812692252,1189.31126300081,1445.95579583094,1265.93430709959,650.999151952096,542.362061928922,1511.90258547132,407.463287919927,1362.30342969573,1178.59761344233
2017-02-12,43,"24hr",79.581428,1128.47923689383,1741.25178073511,1007.52428595816,794.515516288441,344.002546998756,926.05720950279,969.786859988274,1690.56815960611,662.114444299849,603.99600574595,1088.39580171701,1063.1757867545,NA,1846.50550136815,1258.56169236354,1036.43205201788,2306.91532034725,2693.96512250392,1074.08273348645,1372.00323906386,NA,1819.35917192645,768.575277537602,1577.94279191374,2135.7372387967,1871.57367042033,1136.89930501493,1002.13648522356,1875.60641076582,851.503344908886,NA,1813.79319045301
2017-02-13,44,"24hr",71.81948,938.609167325463,1068.26760054623,810.176433146036,829.557812014431,278.690301709654,944.766018234906,745.410320557825,1273.75800531432,622.445258989968,487.430150770758,853.323273573391,1130.96968887222,NA,1642.3602733856,922.432508652728,1048.22652342889,1689.74209521334,2599.22009753629,729.902815572339,309.396156740448,NA,1401.59139029851,651.742441311262,1016.93249004449,1730.29500532524,1342.33600633508,884.521854434185,843.415572221479,1320.30031255836,1160.79435708627,NA,1718.26320441604
2017-02-14,45,"24hr",44.077513,502.271225623249,771.722619874938,404.417174093231,338.148955757234,97.4480778968705,418.358866215174,309.353017843893,689.074067429996,286.783559477613,247.898663120255,546.945338608513,434.251684208918,NA,838.888413096706,620.361666136524,439.229500839757,1136.50077815193,2205.52402576315,558.165676581273,340.543112137312,503.97337522593,822.297873017924,412.44711057156,758.537194955357,1424.14796396496,826.452706880411,467.057256382323,406.960672498219,1127.02770675026,470.72268845388,NA,945.68941440729
2017-02-15,46,"24hr",32.3690841,618.646717022279,742.212237569092,509.811112217832,404.948912582663,262.311983876827,733.972383840016,303.21278648167,868.62591387103,517.436898756217,463.092207020712,553.558999993398,506.783071697858,NA,839.421041570649,603.062415678234,604.055271615403,1279.46174169129,1775.9806879385,499.44973948929,296.919472273392,NA,963.345503650242,477.565107284143,659.620665677557,936.092100841533,829.573458064015,718.007876924135,624.853568656601,947.681718921466,921.73503219272,NA,1125.19637800774
